PROFILE_CODE,PROFILE_TYPE,ORGANIC_MATTER_to_ORGANIC_CARBON_RATIO,TOGVOC,CATEGORY_LEVEL_1_Generation_Mechanism,CATEGORY_LEVEL_2_Sector_Equipment
5433,GAS,,1.006407022,Combustion,Mobile; Onroad; Light Duty
5434,GAS,,1.122879267,Combustion,Mobile; Onroad; Light Duty
5435,GAS,,1.551139832,Combustion,Mobile; Onroad; Light Duty
5436,GAS,,1.133203506,Combustion,Mobile; Onroad
5437,GAS,,1,Combustion,Mobile; Onroad
5438,GAS,,1.446499825,Combustion,Mobile; Onroad; Light Duty
5439,GAS,,1,Combustion,Mobile; Onroad; Light Duty
5440,GAS,,1.129357815,Combustion,Mobile; Onroad; Light Duty
5441,GAS,,1.461580873,Combustion,Mobile; Onroad; Light Duty
5442,GAS,,1.151089787,Combustion,Mobile; Onroad
5443,GAS,,1,Combustion,Mobile; Onroad
5444,GAS,,1.878994703,Combustion,Mobile; Onroad; Light Duty
5445,GAS,,1.002937675,Combustion,Mobile; Onroad; Light Duty
5446,GAS,,1.177182674,Combustion,Mobile; Onroad; Light Duty
5447,GAS,,1.933420897,Combustion,Mobile; Onroad; Light Duty
5448,GAS,,1.093055248,Combustion,Mobile; Onroad
5449,GAS,,1.022879839,Combustion,Mobile; Onroad
5450,GAS,,1.868819118,Combustion,Mobile; Onroad
5451,GAS,,1.228245497,Combustion,Mobile; Onroad
5452,GAS,,1.095992208,Combustion,Mobile; Onroad
5453,GAS,,1.464277744,Combustion,Mobile; Onroad
5454,GAS,,1.063643813,Combustion,Mobile; Onroad
5455,GAS,,1.138381243,Combustion,Mobile; Onroad
5456,GAS,,1.397378087,Combustion,Mobile; Onroad
5457,GAS,,1.000149488,Combustion,Mobile; Onroad
5458,GAS,,1.06564045,Combustion,Mobile; Onroad
5459,GAS,,1.167861223,Combustion,Mobile; Onroad
5460,GAS,,1.113290787,Combustion,Mobile; Onroad
5461,GAS,,1.005080104,Combustion,Mobile; Onroad
5462,GAS,,2.056416035,Combustion,Mobile; Onroad
5463,GAS,,1.004770637,Combustion,Mobile; Onroad
5464,GAS,,1.120294333,Combustion,Mobile; Onroad
5465,GAS,,1.456939816,Combustion,Mobile; Onroad
5466,GAS,,1.136196971,Combustion,Mobile; Onroad
5467,GAS,,1.028849006,Combustion,Mobile; Onroad
5468,GAS,,1.873081803,Combustion,Mobile; Onroad
5469,GAS,,1.00318408,Combustion,Mobile; Onroad
5470,GAS,,1.141423106,Combustion,Mobile; Onroad
5471,GAS,,1.293904066,Combustion,Mobile; Onroad
5472,GAS,,1,Volatilization,Mobile
5473,GAS,,1,Volatilization,Mobile
5474,GAS,,1,Volatilization,Mobile
5475,GAS,,1,Volatilization,Mobile
5476,GAS,,1,Volatilization,Mobile
5477,GAS,,1,Volatilization,Mobile
5478,GAS,,1,Volatilization,Mobile
5479,GAS,,1,Volatilization,Mobile
5480,GAS,,1,Volatilization,Mobile
5481,GAS,,1,Volatilization,Mobile
5482,GAS,,1,Volatilization,Mobile
5483,GAS,,1,Volatilization,Mobile
5484,GAS,,1.000118136,Volatilization,Mobile
5485,GAS,,1,Volatilization,Mobile
5486,GAS,,1.000186205,Volatilization,Mobile
5487,GAS,,1,Volatilization,Mobile
5488,GAS,,1,Volatilization,Mobile
5489,GAS,,1,Volatilization,Mobile
5490,GAS,,1,Volatilization,Mobile
5491,GAS,,1,Volatilization,Mobile
5492,GAS,,1.000400186,Volatilization,Mobile
5493,GAS,,1.00254643,Volatilization,Mobile
5494,GAS,,1.003612995,Volatilization,Mobile
5504,GAS,,1,Volatilization,Mobile
5505,GAS,,1,Volatilization,Mobile
5506,GAS,,1,Volatilization,Mobile
5507,GAS,,1,Volatilization,Mobile
5508,GAS,,1,Volatilization,Mobile
5509,GAS,,1,Volatilization,Mobile
5510,GAS,,1,Volatilization,Mobile
5511,GAS,,1,Volatilization,Mobile
5512,GAS,,1,Volatilization,Mobile
5513,GAS,,1,Volatilization,Mobile
5514,GAS,,1,Volatilization,Mobile
5515,GAS,,1,Volatilization,Mobile
5516,GAS,,1,Volatilization,Mobile
5517,GAS,,1,Volatilization,Mobile
5518,GAS,,1,Volatilization,Mobile
5519,GAS,,1,Volatilization,Mobile
5520,GAS,,1,Volatilization,Mobile
5521,GAS,,1,Volatilization,Mobile
5522,GAS,,1,Volatilization,Mobile
5523,GAS,,1,Volatilization,Mobile
5524,GAS,,1,Volatilization,Mobile
5525,GAS,,1,Volatilization,Mobile
5526,GAS,,1,Volatilization,Mobile
5527,GAS,,1,Volatilization,Mobile
5528,GAS,,1,Volatilization,Mobile
5529,GAS,,1,Volatilization,Mobile
5530,GAS,,1,Volatilization,Mobile
5531,GAS,,1,Volatilization,Mobile
5532,GAS,,1,Volatilization,Mobile
5533,GAS,,1,Volatilization,Mobile
5534,GAS,,1,Volatilization,Mobile
5535,GAS,,1,Volatilization,Mobile
5536,GAS,,1,Volatilization,Mobile
5537,GAS,,1,Volatilization,Mobile
5538,GAS,,1,Volatilization,Mobile
5539,GAS,,1,Volatilization,Mobile
5540,GAS,,1,Volatilization,Mobile
5541,GAS,,1,Volatilization,Mobile
5542,GAS,,1,Volatilization,Mobile
5543,GAS,,1,Volatilization,Mobile
5544,GAS,,1,Volatilization,Mobile
5545,GAS,,1,Volatilization,Mobile
5546,GAS,,1,Volatilization,Mobile
5547,GAS,,1,Volatilization,Mobile
5548,GAS,,1.02141583,Combustion,Mobile; Onroad
5549,GAS,,1.025472879,Combustion,Mobile; Onroad
5550,GAS,,1.039805055,Combustion,Mobile; Onroad
5551,GAS,,1.025508165,Combustion,Mobile; Onroad
5552,GAS,,1.060063481,Combustion,Mobile; Onroad
5553,GAS,,1.045009732,Combustion,Mobile; Onroad
5554,GAS,,1.04155302,Combustion,Mobile; Onroad
5555,GAS,,1.035734653,Combustion,Mobile; Onroad
5556,GAS,,1.054694414,Combustion,Mobile; Onroad
5557,GAS,,1.033134699,Combustion,Mobile; Onroad
5558,GAS,,1.372867227,Combustion,Biomass Burning; Wildfire; Prescribed Fire
5559,GAS,,1.564171672,Combustion,Biomass Burning; Wildfire; Prescribed Fire
5560,GAS,,1.292832613,Combustion,Biomass Burning; Wildfire; Prescribed Fire
5561,GAS,,1.441552281,Combustion,Biomass Burning; Biofuel
5562,GAS,,7.316403866,Combustion,Industrial
5563,GAS,,1.339638352,Combustion,Industrial
5564,GAS,,1.350884199,Combustion,Biomass Burning; Agriculture
5565,GAS,,1.008979917,Combustion,Mobile; Aircraft
5566,PM,,,Combustion,Mobile; Onroad; Light Duty
5567,PM,,,Combustion,Mobile; Onroad; Light Duty
5568,PM,,,Combustion,Mobile; Onroad; Light Duty
5569,PM,,,Combustion,Mobile; Onroad; Light Duty
5570,PM,,,Combustion,Mobile; Onroad; Light Duty
5571,PM,,,Combustion,Mobile; Onroad; Light Duty
5572,PM,,,Combustion,Mobile; Onroad; Light Duty
5573,PM,,,Combustion,Mobile; Onroad; Light Duty
5574,PM,,,Combustion,Mobile; Onroad; Light Duty
5575,PM,,,Combustion,Mobile; Onroad; Light Duty
5576,PM,,,Combustion,Mobile; Onroad; Light Duty
5577,PM,,,Combustion,Mobile; Onroad; Light Duty
5578,PM,,,Combustion,Mobile; Onroad; Light Duty
5579,PM,,,Combustion,Mobile; Onroad; Light Duty
5580,PM,,,Combustion,Mobile; Onroad; Light Duty
5581,PM,,,Combustion,Mobile; Onroad; Light Duty
5582,PM,,,Combustion,Mobile; Onroad; Light Duty
5583,PM,,,Combustion,Mobile; Onroad; Light Duty
5584,PM,,,Combustion,Mobile; Onroad; Light Duty
5585,PM,,,Combustion,Mobile; Onroad; Light Duty
5586,PM,,,Combustion,Mobile; Onroad; Light Duty
5587,PM,,,Combustion,Mobile; Onroad; Light Duty
5588,PM,,,Combustion,Mobile; Onroad; Light Duty
5589,PM,,,Combustion,Mobile; Onroad; Light Duty
5590,PM,,,Combustion,Mobile; Onroad; Light Duty
5591,PM,,,Combustion,Mobile; Onroad; Light Duty
5592,PM,,,Combustion,Mobile; Onroad; Light Duty
5593,PM,,,Combustion,Mobile; Onroad; Light Duty
5594,PM,,,Combustion,Mobile; Onroad; Light Duty
5595,PM,,,Combustion,Mobile; Onroad; Light Duty
5596,PM,,,Combustion,Mobile; Onroad; Light Duty
5597,PM,,,Combustion,Mobile; Onroad; Light Duty
5598,PM,,,Combustion,Mobile; Onroad; Light Duty
5599,PM,,,Combustion,Mobile; Onroad; Light Duty
5600,PM,,,Combustion,Mobile; Onroad; Light Duty
5601,PM,,,Combustion,Mobile; Onroad; Light Duty
5602,PM,,,Combustion,Mobile; Onroad; Light Duty
5603,PM,,,Combustion,Mobile; Onroad; Light Duty
5604,PM,,,Combustion,Mobile; Onroad; Light Duty
5605,PM,,,Combustion,Mobile; Onroad; Light Duty
5606,PM,,,Combustion,Mobile; Onroad; Light Duty
5607,PM,,,Combustion,Mobile; Onroad; Light Duty
5608,PM,,,Combustion,Mobile; Onroad; Light Duty
5609,PM,,,Combustion,Mobile; Onroad; Light Duty
5610,PM,,,Combustion,Mobile; Onroad; Light Duty
5611,PM,,,Combustion,Mobile; Onroad; Light Duty
5612,PM,,,Combustion,Mobile; Onroad; Light Duty
5613,PM,,,Combustion,Mobile; Onroad; Light Duty
5614,PM,,,Combustion,Mobile; Onroad; Light Duty
5615,PM,,,Combustion,Mobile; Onroad; Light Duty
5616,PM,,,Combustion,Mobile; Onroad; Light Duty
5617,PM,,,Combustion,Mobile; Onroad; Light Duty
5618,GAS,,,Combustion,Mobile; Onroad; Light Duty
5619,GAS,,,Combustion,Mobile; Onroad; Light Duty
5620,GAS,,,Combustion,Mobile; Onroad; Light Duty
5621,GAS,,,Combustion,Mobile; Onroad; Light Duty
5622,GAS,,,Combustion,Mobile; Onroad; Light Duty
5623,GAS,,,Combustion,Mobile; Onroad; Light Duty
5624,GAS,,,Combustion,Mobile; Onroad; Light Duty
5625,GAS,,,Combustion,Mobile; Onroad; Light Duty
5626,GAS,,,Combustion,Mobile; Onroad; Light Duty
5627,GAS,,,Combustion,Mobile; Onroad; Light Duty
5628,GAS,,,Combustion,Mobile; Onroad; Light Duty
5629,GAS,,,Combustion,Mobile; Onroad; Light Duty
5630,GAS,,,Combustion,Mobile; Onroad; Light Duty
5631,GAS,,,Combustion,Mobile; Onroad; Light Duty
5632,GAS,,,Combustion,Mobile; Onroad; Light Duty
5633,GAS,,,Combustion,Mobile; Onroad; Light Duty
5634,GAS,,,Combustion,Mobile; Onroad; Light Duty
5635,GAS,,,Combustion,Mobile; Onroad; Light Duty
5636,GAS,,,Combustion,Mobile; Onroad; Light Duty
5637,GAS,,,Combustion,Mobile; Onroad; Light Duty
5638,GAS,,,Combustion,Mobile; Onroad; Light Duty
5639,GAS,,,Combustion,Mobile; Onroad; Light Duty
5640,GAS,,,Combustion,Mobile; Onroad; Light Duty
5641,GAS,,,Combustion,Mobile; Onroad; Light Duty
5642,GAS,,,Combustion,Mobile; Onroad; Light Duty
5643,GAS,,,Combustion,Mobile; Onroad; Light Duty
5644,PM,,,Combustion,Residential; Boiler
5645,GAS,,,Combustion,Residential; Boiler
5646,PM,,,Combustion,Electric Generation; Boiler
5647,GAS,,,Combustion,Electric Generation; Boiler
5648,PM,,,Combustion,Pulp And Paper; Boiler
5649,GAS,,,Combustion,Pulp And Paper; Boiler
5650,GAS,,,Combustion,Biomass Burning; Residential Wood Combustion
5651,GAS,,1719.746094,Microbial,Landfill
5652,GAS,,,Microbial,Landfill
5653,GAS,,,Microbial,Landfill
5654,GAS,,,Microbial,Landfill
5655,GAS,,1,Volatilization,Mobile
5656,GAS,,1,Volatilization,Mobile
5657,GAS,,1,Volatilization,Mobile
5658,GAS,,1,Volatilization,Mobile
5659,GAS,,1,Volatilization,Mobile
5660,GAS,,1,Volatilization,Mobile
5661,GAS,,1,Volatilization,Mobile
5662,GAS,,1,Volatilization,Mobile
5663,GAS,,1,Volatilization,Mobile
5664,GAS,,1,Volatilization,Mobile
5665,GAS,,1,Volatilization,Mobile
5666,GAS,,1,Volatilization,Mobile
5667,GAS,,1,Volatilization,Mobile
5668,GAS,,1,Volatilization,Mobile
5669,PM,,,Combustion,Boiler
5670,PM,,,Combustion,Process Heater
5671,PM,,,Combustion,Turbine
5672,PM,,,Combustion,Boiler
5673,PM,,,Combustion,Stationary Engine
5674,PM-AE6,1.399999976,,Combustion,Mobile; Marine
5675,PM,,,Combustion,Mobile; Marine
5675AE6,PM-AE6,1.25,,Combustion,Mobile; Marine
5676,PM,,,Combustion,Mobile; Marine
5677,GAS,,,Combustion,Mobile; Marine
5678,GAS,,,Combustion,Mobile; Marine
5679,PM,,,Combustion,Mobile; Onroad
5680,PM,,,Combustion,Mobile; Onroad
5681,PM,,,Combustion,Mobile; Marine
5682,PM,,,Combustion,Electric Generation; Boiler
5683,PM,,,Dust,Construction
6000,GAS,,1.002004027,Volatilization,Mobile
6001,GAS,,1.117817998,Combustion,Mobile; Onroad; Light Duty
6002,GAS,,1.03199172,Volatilization,Industrial; Surface Coating
6003,GAS,,1.040582776,Volatilization,Surface Coating; Architectural
6004,GAS,,1,Volatilization,Mobile
6100,OTHER,,,Combustion,Electric Generation; Boiler
6101,OTHER,,,Combustion,Electric Generation; Boiler
6102,OTHER,,,Combustion,Electric Generation; Boiler
6103,OTHER,,,Combustion,Electric Generation; Boiler
6104,OTHER,,,Combustion,Electric Generation; Boiler
6105,OTHER,,,Combustion,Electric Generation; Boiler
6106,OTHER,,,Combustion,Electric Generation; Boiler
6107,OTHER,,,Combustion,Electric Generation; Boiler
6108,OTHER,,,Combustion,Electric Generation; Boiler
6109,OTHER,,,Combustion,Electric Generation; Boiler
6110,OTHER,,,Combustion,Electric Generation; Boiler
6111,OTHER,,,Combustion,Electric Generation; Boiler
6112,OTHER,,,Combustion,Electric Generation; Boiler
6113,OTHER,,,Combustion,Electric Generation; Boiler
6114,OTHER,,,Combustion,Electric Generation; Boiler
6115,OTHER,,,Combustion,Electric Generation; Boiler
6116,OTHER,,,Combustion,Electric Generation; Boiler
6117,OTHER,,,Combustion,Electric Generation; Boiler
6118,OTHER,,,Combustion,Electric Generation; Boiler
6119,OTHER,,,Combustion,Electric Generation; Boiler
6120,OTHER,,,Combustion,Electric Generation; Boiler
6121,OTHER,,,Combustion,Electric Generation; Boiler
6122,OTHER,,,Combustion,Electric Generation; Boiler
6123,OTHER,,,Combustion,Electric Generation; Boiler
6124,OTHER,,,Combustion,Electric Generation; Boiler
6125,OTHER,,,Combustion,Electric Generation; Boiler
6126,OTHER,,,Combustion,Electric Generation; Boiler
6127,OTHER,,,Combustion,Electric Generation; Boiler
6128,OTHER,,,Combustion,Electric Generation; Boiler
6129,OTHER,,,Combustion,Electric Generation; Boiler
6130,OTHER,,,Combustion,Electric Generation; Boiler
6131,OTHER,,,Combustion,Electric Generation; Boiler
6132,OTHER,,,Combustion,Electric Generation; Boiler
6133,OTHER,,,Combustion,Electric Generation; Boiler
6134,OTHER,,,Combustion,Electric Generation; Boiler
6135,OTHER,,,Combustion,Electric Generation; Boiler
6136,OTHER,,,Combustion,Electric Generation; Boiler
6137,OTHER,,,Combustion,Electric Generation; Boiler
6138,OTHER,,,Combustion,Electric Generation; Boiler
6139,OTHER,,,Combustion,Electric Generation; Boiler
6140,OTHER,,,Combustion,Electric Generation; Boiler
6141,OTHER,,,Combustion,Electric Generation; Boiler
6142,OTHER,,,Combustion,Electric Generation; Boiler
6143,OTHER,,,Combustion,Electric Generation; Boiler
6144,OTHER,,,Combustion,Electric Generation; Boiler
6145,OTHER,,,Combustion,Electric Generation; Boiler
6146,OTHER,,,Combustion,Electric Generation; Boiler
6147,OTHER,,,Combustion,Electric Generation; Boiler
6148,OTHER,,,Combustion,Electric Generation; Boiler
6149,OTHER,,,Combustion,Electric Generation; Boiler
6150,OTHER,,,Combustion,Electric Generation; Boiler
6151,OTHER,,,Combustion,Electric Generation; Boiler
6152,OTHER,,,Combustion,Electric Generation; Boiler
6153,OTHER,,,Combustion,Electric Generation; Boiler
6154,OTHER,,,Combustion,Electric Generation; Boiler
6155,OTHER,,,Combustion,Electric Generation; Boiler
6156,OTHER,,,Combustion,Electric Generation; Boiler
6157,OTHER,,,Combustion,Electric Generation; Boiler
6158,OTHER,,,Combustion,Electric Generation; Boiler
6159,OTHER,,,Combustion,Electric Generation; Boiler
6160,OTHER,,,Combustion,Electric Generation; Boiler
6161,OTHER,,,Combustion,Electric Generation; Boiler
6162,OTHER,,,Combustion,Electric Generation; Boiler
6163,OTHER,,,Combustion,Electric Generation; Boiler
6164,OTHER,,,Combustion,Electric Generation; Boiler
6165,OTHER,,,Combustion,Electric Generation; Boiler
6166,OTHER,,,Combustion,Electric Generation; Boiler
6167,OTHER,,,Combustion,Electric Generation; Boiler
6169,OTHER,,,Combustion,Electric Generation; Boiler
6170,OTHER,,,Combustion,Electric Generation; Boiler
6171,OTHER,,,Combustion,Electric Generation; Boiler
6173,OTHER,,,Combustion,Electric Generation; Boiler
6174,OTHER,,,Combustion,Electric Generation; Boiler
6175,OTHER,,,Combustion,Electric Generation; Boiler
6176,OTHER,,,Combustion,Electric Generation; Boiler
6177,OTHER,,,Combustion,Electric Generation; Boiler
6178,OTHER,,,Combustion,Electric Generation; Boiler
6179,OTHER,,,Combustion,Electric Generation; Boiler
6180,OTHER,,,Combustion,Mobile; Aircraft
6181,OTHER,,,Combustion,Mobile; Aircraft
6182,OTHER,,,Combustion,Mobile; Aircraft
6183,OTHER,,,Combustion,Mobile; Aircraft
6184,OTHER,,,Combustion,Mobile; Aircraft
6185,OTHER,,,Combustion,Mobile; Aircraft
6186,OTHER,,,Combustion,Mobile; Aircraft
6187,OTHER,,,Combustion,Mobile; Aircraft
6188,OTHER,,,Combustion,Mobile; Aircraft
6189,OTHER,,,Combustion,Mobile; Aircraft
6190,OTHER,,,Combustion,Mobile; Aircraft
6191,OTHER,,,Combustion,Mobile; Aircraft
6192,OTHER,,,Combustion,Mobile; Aircraft
6193,OTHER,,,Combustion,Mobile; Aircraft
6194,OTHER,,,Combustion,Mobile; Aircraft
6195,OTHER,,,Combustion,Mobile; Aircraft
6196,OTHER,,,Combustion,Mobile; Aircraft
6197,OTHER,,,Combustion,Mobile; Aircraft
6198,OTHER,,,Combustion,Mobile; Aircraft
6199,OTHER,,,Combustion,Mobile; Aircraft
6200,OTHER,,,Combustion,Mobile; Aircraft
6201,OTHER,,,Combustion,Mobile; Aircraft
6202,OTHER,,,Combustion,Mobile; Aircraft
6203,OTHER,,,Combustion,Mobile; Aircraft
6204,OTHER,,,Combustion,Mobile; Aircraft
6205,OTHER,,,Combustion,Mobile; Aircraft
6206,OTHER,,,Combustion,Mobile; Aircraft
6207,OTHER,,,Combustion,Mobile; Aircraft
6208,OTHER,,,Combustion,Mobile; Aircraft
6209,OTHER,,,Combustion,Mobile; Aircraft
6210,OTHER,,,Combustion,Mobile; Aircraft
6211,OTHER,,,Combustion,Mobile; Aircraft
6212,OTHER,,,Combustion,Mobile; Aircraft
6213,OTHER,,,Combustion,Mobile; Aircraft
6214,OTHER,,,Combustion,Mobile; Aircraft
6215,OTHER,,,Combustion,Mobile; Aircraft
6216,OTHER,,,Combustion,Mobile; Aircraft
6217,OTHER,,,Combustion,Mobile; Aircraft
6218,OTHER,,,Combustion,Mobile; Aircraft
6219,OTHER,,,Combustion,Mobile; Aircraft
6220,OTHER,,,Combustion,Mobile; Aircraft
6221,OTHER,,,Combustion,Mobile; Aircraft
6222,OTHER,,,Combustion,Mobile; Aircraft
6223,OTHER,,,Combustion,Mobile; Onroad
6224,OTHER,,,Combustion,Mobile; Onroad
6225,OTHER,,,Combustion,Mobile; Onroad
6226,OTHER,,,Combustion,Mobile; Onroad
6227,OTHER,,,Combustion,Mobile; Onroad
6228,OTHER,,,Combustion,Mobile; Onroad
6229,OTHER,,,Combustion,Mobile; Onroad
6230,OTHER,,,Combustion,Mobile; Onroad
6231,OTHER,,,Combustion,Mobile; Onroad
6232,OTHER,,,Combustion,Mobile; Onroad
6233,OTHER,,,Combustion,Mobile; Onroad
6234,OTHER,,,Combustion,Mobile; Onroad
6235,OTHER,,,Combustion,Mobile; Onroad
6236,OTHER,,,Combustion,Mobile; Onroad
6237,OTHER,,,Combustion,Mobile; Onroad
6238,OTHER,,,Combustion,Mobile; Onroad
6239,OTHER,,,Combustion,Mobile; Onroad
6240,OTHER,,,Combustion,Mobile; Onroad
6241,OTHER,,,Combustion,Mobile; Onroad
6242,OTHER,,,Combustion,Mobile; Onroad
6243,OTHER,,,Combustion,Mobile; Onroad
6244,OTHER,,,Combustion,Mobile; Onroad
6245,OTHER,,,Combustion,Mobile; Onroad
6246,OTHER,,,Combustion,Mobile; Onroad
6247,OTHER,,,Combustion,Mobile; Onroad
6248,OTHER,,,Combustion,Mobile; Onroad
6249,OTHER,,,Combustion,Mobile; Onroad
6250,OTHER,,,Combustion,Mobile; Onroad
6251,OTHER,,,Combustion,Mobile; Onroad
6252,OTHER,,,Combustion,Mobile; Onroad
6253,OTHER,,,Combustion,Mobile; Onroad
6254,OTHER,,,Combustion,Mobile; Onroad
6255,OTHER,,,Combustion,Mobile; Onroad
6256,OTHER,,,Combustion,Mobile; Onroad
6257,OTHER,,,Combustion,Mobile; Onroad
6258,OTHER,,,Combustion,Mobile; Onroad
6259,OTHER,,,Combustion,Mobile; Onroad
6260,OTHER,,,Combustion,Mobile; Onroad
6261,OTHER,,,Combustion,Mobile; Onroad
6262,OTHER,,,Combustion,Mobile; Onroad
6263,OTHER,,,Combustion,Mobile; Onroad
6264,OTHER,,,Combustion,Mobile; Onroad
6265,OTHER,,,Combustion,Mobile; Onroad
6266,OTHER,,,Combustion,Mobile; Onroad
6267,OTHER,,,Combustion,Mobile; Onroad
6268,OTHER,,,Combustion,Mobile; Onroad
6269,OTHER,,,Combustion,Mobile; Onroad
6270,OTHER,,,Combustion,Mobile; Onroad
6271,OTHER,,,Combustion,Mobile; Onroad
6272,OTHER,,,Combustion,Mobile; Onroad
6273,OTHER,,,Combustion,Mobile; Onroad
6274,OTHER,,,Combustion,Mobile; Onroad
6275,OTHER,,,Combustion,Mobile; Onroad
6276,OTHER,,,Combustion,Mobile; Onroad
6277,OTHER,,,Combustion,Mobile; Onroad
6278,OTHER,,,Combustion,Mobile; Onroad
6279,OTHER,,,Combustion,Mobile; Onroad
6280,OTHER,,,Combustion,Mobile; Onroad
6281,OTHER,,,Combustion,Mobile; Onroad
6282,OTHER,,,Combustion,Mobile; Onroad
6283,OTHER,,,Combustion,Mobile; Onroad
6284,OTHER,,,Combustion,Mobile; Onroad
6285,OTHER,,,Combustion,Mobile; Onroad
6286,OTHER,,,Combustion,Mobile; Onroad
6287,OTHER,,,Combustion,Mobile; Onroad
6288,OTHER,,,Combustion,Mobile; Onroad
6289,OTHER,,,Combustion,Mobile; Onroad
6290,OTHER,,,Combustion,Mobile; Onroad
6291,OTHER,,,Combustion,Mobile; Onroad
6292,OTHER,,,Combustion,Mobile; Onroad
6293,OTHER,,,Combustion,Mobile; Onroad
6294,OTHER,,,Combustion,Mobile; Onroad
6295,OTHER,,,Combustion,Mobile; Onroad
6296,OTHER,,,Combustion,Mobile; Onroad
6297,OTHER,,,Combustion,Mobile; Onroad
6298,OTHER,,,Combustion,Mobile; Onroad
6299,OTHER,,,Combustion,Mobile; Onroad
6300,OTHER,,,Combustion,Mobile; Onroad
6301,OTHER,,,Combustion,Mobile; Onroad
6302,OTHER,,,Combustion,Mobile; Onroad
6303,OTHER,,,Combustion,Mobile; Onroad
6304,OTHER,,,Combustion,Mobile; Onroad
6305,OTHER,,,Combustion,Mobile; Onroad
6306,OTHER,,,Combustion,Mobile; Aircraft
6307,OTHER,,,Combustion,Mobile; Aircraft
6308,OTHER,,,Combustion,Mobile; Aircraft
6309,OTHER,,,Combustion,Mobile; Aircraft
6310,OTHER,,,Combustion,Mobile; Aircraft
6311,OTHER,,,Combustion,Mobile; Aircraft
6312,OTHER,,,Combustion,Mobile; Aircraft
6313,OTHER,,,Combustion,Mobile; Aircraft
6314,OTHER,,,Combustion,Mobile; Aircraft
6315,OTHER,,,Combustion,Mobile; Aircraft
6316,OTHER,,,Combustion,Mobile; Aircraft
6317,OTHER,,,Combustion,Mobile; Aircraft
6318,OTHER,,,Combustion,Electric Generation; Boiler
6319,OTHER,,,Combustion,Electric Generation; Boiler
6320,OTHER,,,Combustion,Residential Heating
6321,OTHER,,,Combustion,Miscellaneous
6322,OTHER,,,Combustion,Mineral Products
6323,OTHER,,,Volatilization,Industrial; Metal
6324,OTHER,,,Volatilization,Industrial; Metal
6325,OTHER,,,Dust,Industrial; Metal
6326,OTHER,,,Volatilization,Chemical Manufacturing
6327,OTHER,,,Combustion,Waste
7000,GAS,,1,Volatilization,Mobile
7001,GAS,,1.00080061,Volatilization,Mobile
7002,GAS,,1,Volatilization,Mobile
7003,GAS,,1.000200033,Volatilization,Mobile
7004,GAS,,1.000200033,Volatilization,Mobile
7005,GAS,,1.001803279,Volatilization,Mobile
7100,GAS,,,Volatilization,Pulp And Paper
7101,GAS,,,Volatilization,Pulp And Paper
7102,GAS,,,Volatilization,Pulp And Paper
7103,GAS,,,Volatilization,Pulp And Paper
7104,GAS,,,Volatilization,Pulp And Paper
7105,GAS,,,Volatilization,Paint Manufacturing
7106,GAS,,,Volatilization,Paint Manufacturing
7107,GAS,,,Volatilization,Petrochemical
7108,GAS,,,Volatilization,Agriculture
7109,GAS,,,Volatilization,Agriculture
7110,GAS,,,Volatilization,Agriculture
7111,GAS,,,Volatilization,Paint Manufacturing
7112,GAS,,,Volatilization,Surface Coating; Autos
7113,GAS,,,Volatilization,Paint Manufacturing
7114,GAS,,,Volatilization,Agriculture
7115,GAS,,,Volatilization,Oil And Gas
7116,GAS,,,Volatilization,Petrochemical
